Time (ms),Altitude,Vertical Velocity,Vertical Acceleration,Yaw,Pitch,Roll
431140,-13.7932,-19.8566,-14.1221,1.85634,-1.17684,1.66957
431206,-13.8147,-19.8767,-14.0259,1.85672,-1.17815,1.67432
431268,-13.8325,-19.8873,-13.6874,1.85581,-1.17946,1.68018
431330,-13.8456,-19.8736,-13.7,1.85533,-1.18076,1.68542
431396,-13.8567,-19.8585,-13.9274,1.85524,-1.18194,1.6907
431458,-13.8544,-19.85,-13.6668,1.85458,-1.18312,1.6962
431524,-13.8541,-19.8259,-13.6029,1.85256,-1.18439,1.70324
431585,-13.847,-19.7962,-13.8874,1.85117,-1.18512,1.70922
431684,-13.8372,-19.7789,-13.9041,1.84945,-1.18611,1.71841
431750,-13.8232,-19.7639,-14.0365,1.84619,-1.1869,1.72682
431812,-13.8132,-19.7607,-13.95,1.84507,-1.18732,1.73287
431873,-13.8134,-19.7595,-13.9858,1.84281,-1.18802,1.7397
431939,-13.8073,-19.7562,-13.9431,1.84103,-1.18878,1.74659
432001,-13.8131,-19.7586,-14.0455,1.8395,-1.18969,1.75261
432066,-13.8097,-19.7609,-14.0084,1.83717,-1.19053,1.75987
432128,-13.8037,-19.7589,-13.926,1.83642,-1.19145,1.76543
432190,-13.7974,-19.7518,-13.9775,1.83507,-1.19272,1.77166
432256,-13.7925,-19.7491,-14.0255,1.83449,-1.19403,1.77732
432318,-13.7783,-19.7429,-13.9048,1.83263,-1.19536,1.78394
432379,-13.7678,-19.7324,-13.8785,1.83164,-1.19659,1.78962
432445,-13.7615,-19.7232,-13.8132,1.83058,-1.19791,1.79553
432507,-13.753,-19.7092,-13.8538,1.82907,-1.19913,1.80164
432573,-13.7439,-19.6977,-14.2103,1.82765,-1.20017,1.80813
432635,-13.7433,-19.7143,-14.2083,1.82689,-1.20112,1.81382
432696,-13.7421,-19.7295,-13.8318,1.82485,-1.20195,1.8209
432762,-13.7366,-19.7181,-13.5411,1.82234,-1.20272,1.82868
432824,-13.7326,-19.6909,-13.5238,1.8212,-1.20316,1.83495
432886,-13.7294,-19.6644,-13.7765,1.81943,-1.20372,1.84184
432952,-13.7273,-19.6547,-13.931,1.81739,-1.20429,1.84903
433013,-13.7222,-19.6532,-13.5665,1.81643,-1.20481,1.85483
433079,-13.7164,-19.6279,-14.0515,1.81393,-1.20566,1.8625
433141,-13.7067,-19.6316,-13.8578,1.81229,-1.20637,1.86932
433202,-13.7032,-19.6277,-13.8803,1.81007,-1.20726,1.87637
433268,-13.693,-19.6208,-13.9153,1.80895,-1.20815,1.88289
433330,-13.6907,-19.6217,-13.8721,1.80715,-1.20927,1.88933
433391,-13.6902,-19.6212,-13.8719,1.8051,-1.21035,1.89602
433457,-13.698,-19.6265,-13.8354,1.80396,-1.21147,1.90214
433519,-13.7008,-19.6258,-13.845,1.8026,-1.21265,1.90817
433584,-13.7098,-19.63,-13.7691,1.8012,-1.21365,1.91507
433646,-13.712,-19.6247,-13.76,1.79879,-1.21464,1.92244
433708,-13.7161,-19.6204,-13.708,1.79822,-1.21536,1.92826
433774,-13.7225,-19.6142,-13.685,1.79566,-1.21625,1.93595
433835,-13.7369,-19.6131,-13.7142,1.79403,-1.21677,1.94233
433897,-13.7478,-19.6113,-13.7658,1.79142,-1.21748,1.94973
433963,-13.75,-19.6063,-13.7197,1.78995,-1.21808,1.95644
434025,-13.7347,-19.587,-13.8863,1.78761,-1.21858,1.96315
434091,-13.7151,-19.5758,-13.7547,1.78478,-1.21936,1.9711
434152,-13.6961,-19.5574,-13.7587,1.78303,-1.22015,1.97737
434214,-13.6798,-19.5418,-13.8531,1.78108,-1.22102,1.98444
434280,-13.6699,-19.5373,-13.8444,1.77955,-1.2221,1.99107
434342,-13.6673,-19.5372,-13.8273,1.77736,-1.2232,1.99793
434404,-13.671,-19.5405,-13.6512,1.77603,-1.22428,2.00391
434470,-13.6749,-19.5325,-13.6802,1.7734,-1.22551,2.01179
434532,-13.6747,-19.5244,-13.6292,1.77195,-1.22657,2.01864
434598,-13.6699,-19.5097,-13.6556,1.77025,-1.22744,2.02569
434697,-13.6712,-19.4972,-13.6435,1.76734,-1.22862,2.03664
434759,-13.6749,-19.4911,-13.6218,1.76459,-1.22936,2.0438
434824,-13.6824,-19.4861,-13.6599,1.76195,-1.2298,2.0514
434886,-13.6882,-19.4829,-13.6678,1.76014,-1.23011,2.05802
434948,-13.6894,-19.4771,-13.7267,1.75759,-1.23045,2.06568
435013,-13.6929,-19.4767,-13.7214,1.75505,-1.23092,2.07352
435075,-13.6969,-19.4763,-13.6748,1.75295,-1.23145,2.08028
435141,-13.6977,-19.4706,-13.7151,1.7501,-1.23217,2.08814
435203,-13.6991,-19.4684,-13.7605,1.7484,-1.23299,2.09466
435265,-13.7039,-19.4714,-13.7074,1.74598,-1.23406,2.1024
435331,-13.7086,-19.4707,-13.709,1.7445,-1.23539,2.10907
435393,-13.7005,-19.4615,-13.6277,1.74153,-1.23668,2.11687
435455,-13.6916,-19.4472,-13.628,1.73979,-1.23781,2.1235
435520,-13.6857,-19.4353,-13.5258,1.73776,-1.2387,2.13051
435582,-13.6762,-19.4156,-13.5853,1.7351,-1.23941,2.1381
435648,-13.6729,-19.404,-13.4565,1.73207,-1.24034,2.14617
435710,-13.6626,-19.3809,-13.5146,1.72909,-1.24099,2.15366
435772,-13.6541,-19.3635,-13.4861,1.72608,-1.24129,2.16133
435838,-13.6543,-19.3504,-13.5546,1.72271,-1.2415,2.16923
435900,-13.653,-19.3417,-13.3698,1.71812,-1.24147,2.17879
435962,-13.6447,-19.3173,-13.4458,1.71499,-1.24157,2.1869
436028,-13.6279,-19.2919,-13.5308,1.71027,-1.24181,2.19669
436089,-13.6119,-19.2743,-14.4085,1.70835,-1.24195,2.20333
436155,-13.6,-19.3163,-13.6185,1.70484,-1.24257,2.21196
436217,-13.5889,-19.3062,-13.5864,1.70227,-1.24331,2.21925
436279,-13.5819,-19.2974,-14.438,1.70064,-1.24397,2.22558
436357,-13.5717,-19.3506,-13.643,1.6974,-1.24512,2.23523
436418,-13.5637,-19.3426,-13.5127,1.69585,-1.24598,2.24153
436480,-13.5596,-19.3298,-13.6257,1.69328,-1.24698,2.24892
436545,-13.5592,-19.3268,-13.3283,1.6912,-1.24797,2.25647
436607,-13.5567,-19.3046,-13.4355,1.6894,-1.24862,2.26302
436673,-13.5499,-19.286,-13.4188,1.6858,-1.24893,2.27183
436734,-13.5512,-19.2739,-13.5617,1.68417,-1.24903,2.27832
436796,-13.5633,-19.2782,-13.5174,1.67928,-1.24908,2.28836
436862,-13.58,-19.2823,-13.5318,1.67583,-1.24927,2.29689
436924,-13.5932,-19.2852,-13.5527,1.67215,-1.24935,2.30542
436985,-13.5994,-19.2845,-13.5032,1.66835,-1.24959,2.31412
437051,-13.6069,-19.2812,-13.6078,1.66536,-1.25006,2.32207
437113,-13.6166,-19.2862,-13.6023,1.66139,-1.25039,2.33096
437179,-13.6162,-19.2837,-13.5736,1.65831,-1.25127,2.33914
437241,-13.6225,-19.2843,-13.5249,1.65556,-1.25221,2.34705
437303,-13.6251,-19.2794,-13.5434,1.65382,-1.25304,2.35419
437368,-13.624,-19.2729,-13.3956,1.65184,-1.25394,2.36206
437430,-13.6303,-19.2632,-13.5044,1.6489,-1.25481,2.36959
437492,-13.636,-19.26,-13.4883,1.64665,-1.25554,2.37669
437558,-13.649,-19.2606,-13.4352,1.6437,-1.25629,2.38479
437620,-13.6639,-19.2597,-13.608,1.64053,-1.25649,2.39273
437724,-13.6758,-19.2668,-13.4224,1.6349,-1.25642,2.40633
437786,-13.6824,-19.2591,-13.346,1.63024,-1.25635,2.41566
437848,-13.6738,-19.2367,-13.5421,1.62567,-1.25626,2.42482
437913,-13.6581,-19.222,-13.562,1.62314,-1.25618,2.43221
437975,-13.6516,-19.2157,-13.5706,1.61911,-1.25616,2.44152
438037,-13.6398,-19.2065,-13.7446,1.61614,-1.25631,2.44941
438103,-13.6232,-19.2056,-13.7119,1.61276,-1.25669,2.45809
438164,-13.6069,-19.2021,-13.5427,1.60903,-1.25728,2.46642
438230,-13.6015,-19.1961,-13.5599,1.60712,-1.25824,2.47364
438292,-13.6049,-19.1976,-13.5934,1.603,-1.25915,2.48237
438354,-13.6053,-19.1991,-13.5498,1.60169,-1.26004,2.48851
438420,-13.6037,-19.1963,-13.5048,1.59772,-1.26137,2.4973
438482,-13.5917,-19.1838,-13.4753,1.59561,-1.26227,2.50408
438543,-13.584,-19.1731,-13.268,1.59287,-1.26334,2.51118
438609,-13.571,-19.1454,-13.181,1.58946,-1.26434,2.51926
438671,-13.56,-19.1162,-13.0706,1.58613,-1.26501,2.52715
438737,-13.546,-19.0777,-13.3256,1.5821,-1.26541,2.53624
438799,-13.5317,-19.0578,-13.2978,1.57813,-1.26545,2.54506
438861,-13.5179,-19.0375,-13.3041,1.57431,-1.26513,2.55389
438927,-13.5159,-19.026,-13.4997,1.5695,-1.26452,2.56441
438988,-13.5193,-19.031,-13.6265,1.56525,-1.26384,2.5736
439050,-13.5273,-19.0469,-13.879,1.56149,-1.26307,2.58229
439115,-13.5345,-19.078,-13.4981,1.55636,-1.26253,2.59295
439177,-13.5454,-19.086,-13.5624,1.55295,-1.26219,2.60179
439243,-13.5536,-19.0959,-13.633,1.54914,-1.26211,2.61074
439305,-13.5627,-19.1101,-13.7213,1.54544,-1.26241,2.6193
439366,-13.5701,-19.1277,-13.5843,1.54202,-1.26287,2.62709
439432,-13.5767,-19.136,-13.657,1.53914,-1.26381,2.63539
439494,-13.5715,-19.1401,-13.497,1.53666,-1.26517,2.64263
439555,-13.5632,-19.1322,-13.4188,1.5349,-1.26661,2.64927
439615,-13.5774,-19.1355,-13.3442,1.5319,-1.26799,2.65699
439677,-13.5848,-19.1293,-12.8829,1.53048,-1.26932,2.66328
439742,-13.5883,-19.0909,-12.7691,1.52792,-1.27042,2.67074
439804,-13.5822,-19.0424,-12.9966,1.5246,-1.27086,2.67889
439866,-13.5659,-19.0026,-13.1159,1.52064,-1.27093,2.68789
439932,-13.5488,-18.9701,-13.1305,1.51695,-1.27067,2.69686
439994,-13.5302,-18.9401,-13.2115,1.51279,-1.27029,2.70584
440059,-13.5127,-18.9164,-13.3213,1.50829,-1.26964,2.7157
440121,-13.4946,-18.9006,-13.9011,1.50278,-1.26877,2.72605
440183,-13.4795,-18.9227,-13.8727,1.50071,-1.26784,2.73272
440249,-13.4726,-18.9497,-13.7357,1.49626,-1.26705,2.74288
440311,-13.4573,-18.9595,-13.6311,1.49073,-1.26651,2.75385
440373,-13.4358,-18.9583,-13.5846,1.48767,-1.26626,2.76177
440439,-13.4226,-18.9607,-13.5683,1.4835,-1.26648,2.77123
440501,-13.4092,-18.9612,-13.672,1.48095,-1.26696,2.77906
440567,-13.3999,-18.9718,-13.5093,1.47737,-1.26757,2.78772
440629,-13.385,-18.9672,-13.4263,1.47367,-1.2685,2.79631
440729,-13.3532,-18.9469,-13.2987,1.46863,-1.27009,2.80873
440795,-13.3342,-18.9274,-13.1344,1.46614,-1.27096,2.8163
440857,-13.3166,-18.9001,-13.4906,1.46204,-1.27176,2.8253
440919,-13.3027,-18.8981,-13.2365,1.45858,-1.27232,2.83379
440984,-13.2801,-18.8745,-13.2734,1.4552,-1.27247,2.84216
441046,-13.2648,-18.8595,-13.2652,1.45091,-1.2722,2.85119
441112,-13.2533,-18.8469,-13.9804,1.44758,-1.27162,2.85972
441174,-13.2399,-18.8773,-13.3655,1.44415,-1.27075,2.86834
441236,-13.2315,-18.8726,-13.4,1.44067,-1.26976,2.8763
441302,-13.2165,-18.8658,-12.9966,1.43375,-1.26829,2.88899
441364,-13.2071,-18.8384,-13.4476,1.42989,-1.26713,2.89793
441426,-13.2061,-18.8455,-13.5174,1.42632,-1.26611,2.90651
441492,-13.206,-18.8577,-13.3545,1.42269,-1.26534,2.91577
441554,-13.2071,-18.8597,-13.2323,1.41926,-1.26494,2.92403
441620,-13.2127,-18.8569,-13.571,1.41586,-1.26472,2.93225
441682,-13.2169,-18.8742,-13.7057,1.41264,-1.26496,2.94015
441744,-13.215,-18.8947,-13.5144,1.40845,-1.26546,2.94884
441809,-13.2143,-18.904,-13.507,1.40575,-1.26636,2.95624
441871,-13.2149,-18.9129,-13.3335,1.40293,-1.26743,2.96353
441933,-13.2149,-18.9104,-13.2162,1.39909,-1.26864,2.97188
441998,-13.2228,-18.9061,-13.2695,1.39647,-1.26956,2.97886
442060,-13.2377,-18.9104,-13.377,1.39343,-1.27013,2.98745
442125,-13.2517,-18.9204,-13.2394,1.39055,-1.2705,2.9953
442187,-13.259,-18.9169,-13.2607,1.3865,-1.27029,3.00414
442249,-13.2633,-18.9129,-13.2183,1.38311,-1.2697,3.0119
442314,-13.2556,-18.8978,-13.3456,1.37931,-1.26895,3.02089
442376,-13.2479,-18.8914,-13.2401,1.37596,-1.26795,3.02904
442438,-13.243,-18.8808,-13.3899,1.37405,-1.26689,3.03551
442503,-13.2437,-18.8838,-13.4772,1.3708,-1.2657,3.04395
442565,-13.2488,-18.8949,-13.5791,1.36797,-1.26446,3.05183
442631,-13.2641,-18.9195,-12.9999,1.3614,-1.26296,3.06387
442692,-13.273,-18.9031,-13.3571,1.35855,-1.26236,3.07155
442754,-13.277,-18.9053,-13.5104,1.35493,-1.26192,3.0803
442820,-13.2814,-18.9175,-13.8877,1.35248,-1.26169,3.08829
442882,-13.2852,-18.9512,-13.5787,1.34745,-1.26186,3.09836
442943,-13.2896,-18.9649,-13.3739,1.34405,-1.26221,3.10655
443009,-13.2926,-18.9645,-13.6,1.34098,-1.26288,3.11484
443071,-13.2976,-18.9795,-13.484,1.33738,-1.2634,3.12309
443137,-13.2939,-18.9811,-13.2533,1.33399,-1.26386,3.13229
443199,-13.2975,-18.9734,-13.5365,1.33128,-1.26425,3.13971
443261,-13.2945,-18.9786,-13.3892,1.32867,-1.2645,-3.13584
443327,-13.2852,-18.9702,-13.3778,1.32517,-1.26463,-3.12726
443388,-13.2804,-18.9647,-13.2639,1.32296,-1.26434,-3.12042
443450,-13.2715,-18.9497,-13.2651,1.32081,-1.26379,-3.1132
443516,-13.2624,-18.9347,-13.2979,1.31747,-1.26286,-3.10505
443578,-13.2536,-18.9231,-13.2083,1.31567,-1.26192,-3.09838
443685,-13.2411,-18.8969,-13.1016,1.31065,-1.2598,-3.08591
443746,-13.2368,-18.8783,-13.1274,1.30715,-1.25869,-3.07801
443808,-13.2287,-18.8593,-13.2889,1.30343,-1.25764,-3.06943
443874,-13.2179,-18.8488,-13.7191,1.30196,-1.25669,-3.06242
443935,-13.2161,-18.8709,-13.6889,1.29825,-1.25612,-3.05375
443997,-13.2262,-18.8988,-13.3977,1.29479,-1.25583,-3.0455
444063,-13.2351,-18.9072,-13.433,1.29198,-1.25548,-3.0375
444125,-13.2439,-18.9172,-13.646,1.28843,-1.25545,-3.02964
444190,-13.2578,-18.9439,-13.4683,1.28464,-1.25565,-3.02045
444252,-13.2712,-18.9576,-13.412,1.28084,-1.25587,-3.01183
444314,-13.2806,-18.9645,-13.4296,1.27776,-1.25613,-3.00399
444380,-13.2813,-18.9662,-13.5281,1.27448,-1.25644,-2.9962
444442,-13.2865,-18.9769,-13.2417,1.27239,-1.25659,-2.98944
444504,-13.2846,-18.9649,-13.1429,1.26866,-1.25651,-2.98054
444569,-13.2878,-18.9501,-13.1826,1.26679,-1.25623,-2.97335
444631,-13.2785,-18.9305,-13.3206,1.26307,-1.25553,-2.96502
444697,-13.2643,-18.9165,-13.2524,1.26005,-1.25469,-2.95716
444759,-13.2461,-18.8964,-13.3493,1.25649,-1.25378,-2.94895
444821,-13.2311,-18.8852,-13.3392,1.2537,-1.25283,-2.94191
444887,-13.2178,-18.8751,-13.5448,1.25216,-1.25174,-2.93512
444949,-13.2052,-18.8784,-13.5178,1.24986,-1.25085,-2.92781
445010,-13.1963,-18.8823,-13.5826,1.24797,-1.2501,-2.92125
445076,-13.1856,-18.8898,-13.6194,1.24495,-1.24948,-2.91382
445138,-13.1796,-18.9016,-13.6308,1.24205,-1.24888,-2.90617
445203,-13.1684,-18.9107,-13.6326,1.23895,-1.24873,-2.89765
445265,-13.157,-18.9186,-13.4831,1.2362,-1.24861,-2.89012
445327,-13.1387,-18.9123,-13.4421,1.23366,-1.24854,-2.8831
445392,-13.1302,-18.9109,-13.6301,1.23075,-1.24862,-2.87538
445454,-13.1368,-18.9311,-13.361,1.22756,-1.24871,-2.86764
445516,-13.1401,-18.9318,-13.2572,1.22533,-1.24878,-2.86063
445582,-13.1445,-18.9265,-13.3535,1.22145,-1.24837,-2.85142
445643,-13.1545,-18.9317,-13.3436,1.21933,-1.24795,-2.84453
445709,-13.1705,-18.9399,-13.1538,1.21604,-1.24722,-2.8359
445771,-13.1861,-18.9363,-13.2762,1.21404,-1.24635,-2.82937
445833,-13.196,-18.9362,-13.3481,1.21167,-1.24489,-2.82209
445899,-13.2015,-18.9373,-13.3646,1.20894,-1.2432,-2.81414
445960,-13.2066,-18.9393,-13.4701,1.20761,-1.24158,-2.80727
446022,-13.2116,-18.9475,-13.803,1.20569,-1.23987,-2.80046
446088,-13.2133,-18.9748,-13.5808,1.20197,-1.23813,-2.79118
446150,-13.2114,-18.9834,-13.1247,1.19963,-1.23702,-2.78342
446216,-13.2075,-18.9614,-13.7548,1.19873,-1.23622,-2.77718
446278,-13.2053,-18.981,-13.7117,1.19654,-1.23566,-2.76993
446340,-13.2059,-18.999,-13.0143,1.19407,-1.2355,-2.76232
446406,-13.22,-18.9817,-13.5561,1.19174,-1.23572,-2.75532
446468,-13.2215,-18.9909,-12.9807,1.18881,-1.2359,-2.74758
446530,-13.2195,-18.9623,-12.6876,1.18614,-1.23627,-2.74048
446596,-13.2197,-18.9159,-13.4674,1.18225,-1.23645,-2.73125
446698,-13.1945,-18.9078,-13.4011,1.17934,-1.23701,-2.71995
446764,-13.1765,-18.8973,-13.2921,1.17567,-1.23667,-2.71105
446826,-13.1607,-18.8821,-13.2175,1.17263,-1.23613,-2.70342
446888,-13.1458,-18.8637,-13.3228,1.17036,-1.23519,-2.69602
446953,-13.1268,-18.8496,-13.3634,1.16898,-1.23379,-2.68957
447015,-13.1125,-18.8417,-13.4611,1.16757,-1.23218,-2.68314
447077,-13.0952,-18.8382,-13.4607,1.16555,-1.23038,-2.67612
447143,-13.0756,-18.8336,-13.1265,1.16236,-1.22824,-2.66754
447205,-13.0594,-18.8108,-13.5778,1.15973,-1.2262,-2.66006
447284,-13.0341,-18.8147,-13.5252,1.15543,-1.22391,-2.6494
447346,-13.0242,-18.8213,-13.6361,1.15397,-1.22256,-2.6429
447407,-13.0206,-18.8384,-13.6541,1.15254,-1.22181,-2.63659
447473,-13.0232,-18.8616,-13.7463,1.15038,-1.22123,-2.62916
447535,-13.0306,-18.8916,-13.5634,1.14757,-1.22079,-2.62106
447596,-13.0415,-18.9114,-13.6809,1.14583,-1.22096,-2.61451
447662,-13.0488,-18.9363,-13.5351,1.14243,-1.22091,-2.6058
447724,-13.0532,-18.9482,-13.528,1.14088,-1.22117,-2.59963
447790,-13.0665,-18.9657,-13.4761,1.13726,-1.22156,-2.59086
447852,-13.0674,-18.9703,-13.3675,1.13588,-1.222,-2.58526
447913,-13.0693,-18.9688,-13.3575,1.13468,-1.22202,-2.57924
447979,-13.069,-18.9651,-13.4341,1.13203,-1.22138,-2.57121
448040,-13.068,-18.9658,-13.5203,1.13015,-1.2206,-2.56471
448102,-13.0717,-18.975,-13.6445,1.1281,-1.21929,-2.55767
448168,-13.0762,-18.9928,-13.3842,1.12702,-1.21775,-2.55151
448230,-13.0808,-18.9931,-13.5228,1.12659,-1.2161,-2.54597
448295,-13.0825,-19.0002,-13.5523,1.12505,-1.21404,-2.53874
448357,-13.083,-19.0076,-13.3614,1.12183,-1.212,-2.53044
448419,-13.0815,-19.0019,-13.4723,1.11979,-1.21034,-2.52341
448484,-13.087,-19.0079,-13.6286,1.11883,-1.20896,-2.51767
448546,-13.1003,-19.0285,-13.8585,1.11772,-1.20773,-2.51176
448608,-13.1159,-19.0638,-13.754,1.11611,-1.2066,-2.50526
448673,-13.1262,-19.0883,-13.8159,1.11494,-1.20606,-2.49863
448735,-13.1488,-19.1233,-13.797,1.11353,-1.20562,-2.49201
448801,-13.1625,-19.1504,-13.7088,1.11097,-1.20542,-2.48423
448863,-13.1798,-19.1726,-13.5855,1.10972,-1.20556,-2.47776
448925,-13.2083,-19.1941,-13.5977,1.10662,-1.20556,-2.46989
448990,-13.2356,-19.2145,-13.5202,1.10427,-1.20557,-2.46204
449052,-13.2555,-19.2242,-13.4615,1.10155,-1.20527,-2.45474
449114,-13.2736,-19.2288,-13.3595,1.10036,-1.20484,-2.44836
449180,-13.2893,-19.2243,-13.3252,1.09851,-1.20399,-2.44111
449242,-13.294,-19.2113,-13.397,1.09707,-1.20284,-2.43475
449308,-13.3114,-19.2112,-13.5159,1.09531,-1.20135,-2.42781
449370,-13.3341,-19.2227,-13.4393,1.0947,-1.19986,-2.42218
449432,-13.3476,-19.2228,-13.6097,1.09404,-1.19833,-2.41666
449498,-13.3626,-19.2343,-13.7391,1.09328,-1.19644,-2.41062
449602,-13.3885,-19.2659,-13.8321,1.09082,-1.19382,-2.40019
449668,-13.4035,-19.2897,-13.8076,1.08917,-1.19235,-2.39362
449730,-13.426,-19.3154,-13.902,1.08771,-1.19149,-2.38743
449791,-13.4588,-19.3527,-13.8598,1.0864,-1.19046,-2.38118
449857,-13.487,-19.3835,-13.8323,1.08456,-1.19002,-2.37414
449919,-13.5092,-19.4065,-13.8433,1.08352,-1.18982,-2.36814
449981,-13.5265,-19.4258,-13.7449,1.08116,-1.1895,-2.36121
450046,-13.5394,-19.4352,-13.6991,1.07913,-1.18946,-2.35377
450108,-13.5461,-19.4372,-13.6515,1.07691,-1.18924,-2.34646
450174,-13.5487,-19.4331,-13.5954,1.07491,-1.18903,-2.3397
450236,-13.5568,-19.4299,-13.2407,1.0738,-1.18857,-2.33379
450298,-13.5579,-19.4004,-13.373,1.07126,-1.18778,-2.32639
450364,-13.5619,-19.3809,-13.4193,1.06993,-1.18688,-2.31997
450426,-13.5716,-19.3703,-13.5825,1.06947,-1.18579,-2.31436
450488,-13.5774,-19.3673,-13.6739,1.06786,-1.1843,-2.30821
450553,-13.5806,-19.3682,-13.5789,1.06728,-1.18259,-2.30224
450615,-13.5897,-19.3675,-13.3667,1.06552,-1.18066,-2.29519
450681,-13.6113,-19.3612,-13.8656,1.06477,-1.17883,-2.28925
450743,-13.6213,-19.3788,-13.7641,1.06422,-1.17741,-2.28368
450805,-13.63,-19.3886,-13.802,1.06319,-1.17609,-2.27781
450871,-13.6286,-19.3935,-13.8926,1.06163,-1.17488,-2.27131
450932,-13.6201,-19.3983,-13.8231,1.06019,-1.17376,-2.26502
450994,-13.6177,-19.4031,-13.8614,1.05939,-1.1732,-2.25944
451060,-13.6211,-19.4146,-13.9067,1.05719,-1.17216,-2.25182
451121,-13.6234,-19.4268,-13.397,1.05186,-1.17178,-2.24604
451187,-13.6159,-19.3997,-13.7215,1.05012,-1.17122,-2.23892
451249,-13.6132,-19.3981,-13.6958,1.04878,-1.17104,-2.23257
451311,-13.6106,-19.395,-12.9438,1.04748,-1.1709,-2.2261
451376,-13.6016,-19.3398,-13.4839,1.04566,-1.1704,-2.2192
451438,-13.593,-19.3223,-13.5813,1.04465,-1.16987,-2.21337
451500,-13.5891,-19.3147,-13.2279,1.04272,-1.16882,-2.20626
451566,-13.5881,-19.2863,-13.1126,1.04268,-1.16777,-2.20079
451627,-13.589,-19.2555,-13.6857,1.04196,-1.16625,-2.19548
451693,-13.5888,-19.2599,-13.6231,1.04233,-1.16481,-2.19086
451755,-13.5819,-19.2554,-13.6822,1.04198,-1.16295,-2.18525
451817,-13.5765,-19.2557,-13.8786,1.04244,-1.16107,-2.18046
451883,-13.5781,-19.2737,-13.8401,1.04117,-1.15881,-2.17371
451945,-13.5842,-19.2908,-13.972,1.03977,-1.15701,-2.16799
452007,-13.5912,-19.3158,-13.9344,1.03945,-1.1556,-2.16296
452072,-13.6028,-19.3413,-14.0826,1.03876,-1.15417,-2.15694
452134,-13.6083,-19.3697,-13.9817,1.03824,-1.15325,-2.15154
452200,-13.6181,-19.3949,-13.9762,1.03706,-1.15236,-2.14481
452263,-13.6261,-19.4166,-14.0405,1.03624,-1.15171,-2.13899
452324,-13.6371,-19.4428,-14.0203,1.03568,-1.15139,-2.13318
452390,-13.6477,-19.4676,-13.9477,1.0343,-1.15109,-2.1266
452452,-13.6633,-19.4895,-13.9577,1.03279,-1.15095,-2.12024
452557,-13.699,-19.5317,-13.7948,1.03089,-1.15019,-2.1099
452623,-13.7164,-19.5427,-13.795,1.03012,-1.14948,-2.10325
452685,-13.7412,-19.5584,-13.7284,1.02991,-1.14861,-2.09777
452750,-13.7642,-19.5679,-13.8187,1.02957,-1.1474,-2.09259
452812,-13.7817,-19.5788,-13.9232,1.02979,-1.14599,-2.08757
452873,-13.7903,-19.5896,-14.1524,1.02992,-1.14465,-2.08288
452939,-13.8052,-19.6192,-13.7853,1.0295,-1.14273,-2.07693
453001,-13.8257,-19.6281,-13.846,1.03001,-1.14093,-2.07247
453062,-13.8505,-19.6433,-14.2506,1.02993,-1.13923,-2.06736
453128,-13.8886,-19.6929,-13.7158,1.03002,-1.13755,-2.06191
453190,-13.9173,-19.7,-14.0192,1.02928,-1.13616,-2.05613
453256,-13.9451,-19.725,-14.1001,1.02916,-1.13497,-2.05079
453318,-13.9676,-19.7498,-14.1945,1.02901,-1.13382,-2.04532
453380,-13.9843,-19.7753,-14.1378,1.02884,-1.13298,-2.04014
453445,-14.0025,-19.7977,-14.1176,1.02727,-1.13254,-2.03414
453507,-14.0117,-19.8112,-14.1201,1.02636,-1.13203,-2.02809
453569,-14.018,-19.8224,-13.997,1.02559,-1.1315,-2.02244
453635,-14.0256,-19.8263,-13.9919,1.02493,-1.13093,-2.01621
453697,-14.0349,-19.8311,-13.9348,1.02458,-1.13046,-2.0109
453763,-14.0528,-19.8378,-13.8949,1.02408,-1.12969,-2.00509
453824,-14.0728,-19.8437,-13.9356,1.0234,-1.12877,-1.99972
453886,-14.0939,-19.8525,-13.9131,1.02391,-1.12776,-1.99525
453951,-14.1219,-19.8639,-13.9713,1.02378,-1.12605,-1.98988
454013,-14.1413,-19.8728,-13.9927,1.02411,-1.12461,-1.98517
454075,-14.1615,-19.8832,-14.0999,1.02427,-1.12301,-1.98035
454140,-14.1892,-19.9049,-14.0712,1.02455,-1.12124,-1.97546
454202,-14.2176,-19.9243,-14.1334,1.02495,-1.11951,-1.97034
454268,-14.2438,-19.9454,-14.2461,1.02463,-1.11766,-1.96524
454330,-14.2671,-19.9701,-14.2744,1.02525,-1.11653,-1.96053
454391,-14.2888,-19.9943,-14.25,1.02521,-1.11548,-1.95543
454457,-14.3023,-20.0108,-14.1899,1.02502,-1.11463,-1.95006
454519,-14.3234,-20.0279,-14.2527,1.02502,-1.1137,-1.94492
454585,-14.3519,-20.0534,-14.2792,1.02467,-1.11305,-1.93924
454646,-14.3653,-20.0686,-14.1045,1.02389,-1.11253,-1.93368
454708,-14.3777,-20.0719,-14.2394,1.02324,-1.112,-1.9281
454774,-14.384,-20.0793,-14.1747,1.02324,-1.11127,-1.92234
454836,-14.3787,-20.0742,-14.034,1.02276,-1.11055,-1.91722
454897,-14.369,-20.0579,-14.0747,1.0222,-1.10977,-1.91191
454963,-14.3651,-20.0482,-14.0409,1.02191,-1.10861,-1.90602
455025,-14.3637,-20.0391,-14.0916,1.02136,-1.10751,-1.90067
455091,-14.36,-20.0315,-14.0821,1.02148,-1.10618,-1.89567
455153,-14.354,-20.0223,-14.2294,1.02208,-1.1046,-1.89111
